484786,mmwise,San Jose - CA,14,5
484787,drouillard,Michigan - United States,2,20
484793,dmwyss,Australia,0,7
484797,phileo,Vancouver - Canada,2,11
484801,ryancole,Dallas - TX,40,56
484817,sanilpaul,PA,5,9
484822,jthurne,Pittsburgh - PA,6,10
484824,avinash2,India,4,33
484831,regismachado,Pelotas - RS - Brazil,2,7
484832,devonlambert,Alameda - CA,1,2
484840,lvkun,Beijing,20,11
484841,mysteriousmarketer,Online,0,0
484843,wincatcher,Beijing,0,7
484856,jmking,Melbourne - Australia,0,4
484860,shardminers,USA,0,4
484861,gabrielemilio,Bogota Colombia,0,0
484867,pjm0616,Seoul - South Korea,11,23
484868,GiancarloMontalbano,Orlando,0,0
484872,StevenEWright,San Francisco Bay Area - CA,18,10
484879,tonin,Dakar,1,14
484880,rt77789,ShenZhen | Hefei,17,21
484883,yychen,Taipei,5,11
484892,justinxcwan,China,17,12
484893,joekrejci,Irvine - CA,1,11
484896,getrix,Nanjing - China,0,6
484900,mihelich,San Francisco,5,2
484901,dblaber,Warren - NJ,0,2
484902,lornemcintosh,Vancouver - Canada,1,1
484907,smithrem,Moscow,0,1
484908,BetoMeijome,Sydney - Australia,0,0
484912,longzheng,Melbourne - Australia,18,17
484921,antauth,Saint Paul - MN,25,31
484927,cmzy,Beijing of China,163,21
484936,necrobuffalo,Portland - OR,18,28
484937,tekgrunt,Vancouver - BC - Canada,2,2
484947,jmarini,Albany - NY,5,6
484948,thril,Dallas,0,2
484951,tavelli,CT - USA,2,4
484953,conradmuan,San Francisco,8,20
484961,vidyamantra,Delhi - India,0,29
484967,nycluxuryhotels,New York City - NY,0,0
484970,rapidient,Broomfield - Colorado,0,2
484974,dgourley,Boston - MA,0,0
484989,daekrist,Moscow - Russia,7,22
484993,jyoseph,St. Louis,2,2
484994,newball,Brooklyn - NY,2,6
484996,lowercase24,San Francisco - CA,3,0
484997,edencomputing,Denver - CO,11,3
485000,raviteja449,Singapore,1,1
485001,Landria,Perm,1,0
485004,noyesno,Shanghai - China,12,80
485005,mitchel456,San Francisco - CA,4,16
485013,grandia02,luoyang,1,25
485018,wwfifi,China,9,10
485020,bigqiang,Beijing,0,14
485021,deobrat,India,2,2
485025,paulshi,Shanghai - China,16,37
485033,winterbe,Hanover - Germany,548,31
485037,ConSol,Munich - Germany,0,19
485039,flourscent,Pohang - South Korea,1,8
485042,rmk40,Los Angeles - CA,13,9
485047,gran,Chengdu,6,4
485052,twonly,Guangzhou,2,11
485054,mozillazg,Beijing - China,195,145
485055,genesix,Tokyo - Japan,0,0
485058,suktipond,thailand,0,0
485061,NiGhTTraX,Romania,8,31
485070,appliedawesome,Lansing - MI,0,12
485078,denesszabo,Hungary/Baranya/Pcs/Nagykozr,4,1
485079,zvving,Shanghai - China,46,25
485088,tpaque,Salem - OR,0,0
485091,oz64,Bolivia,0,3
485098,ppanyong,china,9,22
485104,shawnferry,Virginia - USA,0,11
485108,pierrewrs,Shanghai,21,6
485111,xawiers,Lithuania,1,2
485112,tbtbtb,China,0,1
485130,stojg,New Zealand,28,115
485136,oddnam,Clermont Ferrand,0,1
485142,Apiwork,Cannes,0,2
485145,algaly,Israel,1,11
485146,kuril,St. Petersburg,0,3
485147,icchan,Tokyo,2,18
485149,davemartens,Opglabbeek,0,4
485161,rocknavneet,Pune,0,4
485163,Bwooce,Sydney - Australia,5,9
485170,swof,Birmingham - UK,2,1
485184,open-lab,Florence - Italy,0,1
485186,ivoflipse,Netherlands,18,29
485187,fmenegoni,Rome - Italy,0,1
485191,dhora,Zrich,0,0
485197,mostlycaffeine,Norwich - England,2,1
485198,colmroche,Basel - Switzerland,0,0
485202,nboire,Lyon - France,10,6
485203,e-Sixt,Pullach - Germany,0,13
485207,ariesua,Nikolaev,0,1
485213,dymissy,Italy,5,22
485214,micros123,Amsterdam,4,3
485215,comgram,Suwon,3,8
485216,xuanfei,Shanghai - China,0,10
485218,simonredfern,Berlin ,17,4
485224,gangarajuch,Hyderabad - India,0,0
485227,rvanwijk,Netherlands,0,0
485230,maartenba,Antwerp - Belgium,149,17
485231,Apiarnaud,Antibes - France,0,0
485233,alitutu,Amsterdam - The Netherlands,0,6
485246,markusfisch,Nrnberg - Germany,23,38
485248,66laps,United Kingdom,5,7
485262,comediemusicale,Marseille,0,1
485263,osmundo,Salvador - BA,0,1
485264,DimitriPrincen,Brussels,0,5
485278,ivanr,London - UK,88,5
485286,bencalie,Beijing,3,15
485290,Benutzername,germany,0,0
485310,mikaelpelle,Switzerland,0,0
485311,Sarek,Germany,0,2
485312,jc-Interactive,Cape Town - South Africa,0,2
485316,dxuehu,San Francisco - CA,31,23
485320,tvh,Sydney - Australia,22,15
485321,bashor,Saint Petersburg - Russia,23,70
485322,gutio,Japan,1,6
485323,ffranz,Milano,9,5
485328,doubleclickdetroit,Detroit - MI,0,16
485331,ExM,Russia - Moscow,1,19
485339,Zazcallabah,Stockholm,5,52
485340,rallin,Grodno - Belarus,6,7
485344,rachelradford,London,0,3
485345,gten,Chennai,4,22
485346,ctrl-f5,Belgium,6,21
485347,jenshedqvist,Stockholm - Sweden,4,5
485352,JiaweiCheng,Shanghai - China,1,3
485356,jetthoughts,NV - USA,0,110
485357,ita-sammann,Moscow - Russia,1,7
485372,terapyon,Tokyo Japan,10,16
485375,okko,Helsinki - Finland,6,30
485378,oudenampsen,The Netherlands - Apeldoorn,0,6
485381,adbatista,So Paulo - Brasil,22,10
485382,Pixelime,Italy,2,6
485385,shunwen,Taiwan,13,35
485388,artminister,Singapore,0,3
485390,didi80,Indonesia,0,1
485393,senkler,Tam,0,3
485403,matiasherranz,Crdoba - Argentina,12,24
485405,spoterianski,Moscow,3,22
485408,cvanes,Belfast - Northern Ireland,20,22
485410,dfal,Kiev,1,5
485413,tpetricek,Cambridge - UK,384,107
485415,fsharp,The World,0,15
485416,sgk,Tokyo / Osaka,24,28
485423,mschroeer,Dortmund,1,2
485429,azapps,Dresden - Germany,29,16
485441,Teletha,Japan,0,9
485446,pmolakau,Minsk,0,0
485453,neomen,Omsk,0,2
485458,giuseppeminnella,Berlin,3,1
485463,meguu,tokyo,0,1
485465,ixax,Moscow,2,19
485466,Jacke,Planet Earth,40,133
485473,smcveigh,London,1,3
485478,selectamark,UK,0,0
485480,Youmu,Shanghai - CHN,1,4
485484,archlinuxbr,Brasil,4,0
485487,isabovic,New York - NY,20,0
485490,stefano-maggiolo,London - United Kingdom,23,20
485491,davll,Taipei - Taiwan,17,64
485492,Zambiorix,Bornem - Belgium,2,7
485496,qcl,Taipei - Taiwan,57,55
485497,ArchLinuxBrasil,Brazil,0,1
485503,kkguo,PA,2,15
485506,ariden83,Paris,0,2
485507,himulawang,Shanghai,13,15
485508,alvarezdaniel,Buenos Aires - Argentina,4,18
485509,techtoniq,Milton Keynes - UK,0,0
485510,peertransfer,Valencia - Spain and Boston - MA - USA,0,46
485519,Tikwa,,0,1
485525,leerons,Berlin - Deutschland,2,3
485533,becker990,Brazil,7,4
485537,ws3389,Shenzhen -China,7,14
485547,inaki,San Juan - Puerto Rico,33,118
485556,Termitel,Ettlingen,0,0
485566,marf,Castellarano,0,3
485568,tschertel,Brazil,4,7
485572,laurentlb,Munich - Germany,12,4
485577,tabbymarie,Irvine - CA,4,5
485578,wavefade,London - KY,0,1
485581,gboya,Paris - France,6,14
485583,simonv3,Wherever there is danger,34,88
485584,jeasas,Bogota - Colombia,1,3
485586,kjakapat,172.0.0.1,9,6
485595,bullandgate,Sussex - UK,0,1
485596,dbuenzli,Lausanne,76,50
485600,phabegger,Bern - Switzerland,3,1
485601,donbungle,Chile,0,1
485602,chuqyang,Washington - DC,2,1
485604,suntzudennis,Lima - Per,0,0
485611,ImpactRx,Horsham - PA,0,1
485612,qstarx,Berlin,1,3
485614,MJOvelar,The Netherlands,0,1
485619,steveu,York,2,9
485625,Hyperi,Helsinki - Finland,0,1
485627,dcullen,New York - NY,6,3
485628,omg-simon,Szpilvania,1,0
485640,shin-szk-engineering,Tokyo - JP,1,14
485645,dpde,Germany - Hamburg,3,0
485647,kachayev,Kyiv - Ukraine,564,20
485651,oscarfonts,Barcelona,20,28
485654,batschz,Pullach,2,6
485655,BasSteenbeeke,Boxtel,1,0
485657,tabiul,Sydney - Australia,3,4
485659,cwurtz,Cincinnati - OH,1,16
485662,tkenney,Orlando - FL,0,2
485664,sreltgen,Paris - France,2,5
485665,prove,Oulu - Finland,0,1
485667,h3imo,Zrich,0,0
485680,sk01,London - UK,1,10
485683,iluxo,Ulyanovsk - Russian Federation,0,3
485695,redfieldp,New York - NY,3,4
485704,gkersting,Nashville TN,1,1
485708,geirber,Oslo,2,0
485712,hbradleyiii,Louisville - KY,4,18
485713,diimdeep,Moscow - Russia,12,28
485714,maxime-menant,Nice / France,4,6
485717,dbottillo,London,7,6
485722,aleph1,Toronto - ON,0,2
485723,rasos,Dornbirn,1,4
485728,Rafiki2085,USA,0,1
485743,joeroot,London,18,10
485747,simonswiss,Sydney - Australia,8,2
485748,ursomniac,Boston - MA,3,3
485751,katzueno,Iwakura - Aichi - Japan,20,44
485752,spaztic1215,Palo Alto - CA,21,1
485757,arthurlluiz,Belo Horizonte - Brasil,1,0
485760,erubio,Corua,6,12
485767,concrete5japan,Japan,0,18
485770,carlitos10040,out of APB coverage,0,4
485775,Dhamsoft,Chennai,5,1
485776,imr,Philadelphia - PA,8,14
485778,y0ast,Amsterdam,93,16
485782,toymachiner62,Rochester - MN,11,50
485784,ozliftoff,London,1,3
485793,deluxebear,china,3,16
485798,rfqu,Saint Petersburg,10,17
485802,chrispainter,Bay Area - CA,0,0
485806,AndreCanato,Brasil,2,0
485809,James-Firth,Winnipeg - M,5,33
485811,FilipBartos,Prague - Czech republic,10,3
485817,jarrodb,Houston - TX,3,15
485818,mslinn,Half Moon Bay - CA - USA,33,103
485821,7footmoustache,Portland - OR,3,16
485822,jambler,Indianapolis - IN,0,1
485830,cthoman,Austin - TX,0,1
485836,tobgu,Stockholm - Sweden,15,21
485842,nikonor,Russina - Moscow region,2,16
485844,rquinlivan,Chicago - IL,10,43
485849,andreczip,Porto Alegre - RS Brazil,57,34
485852,LeanMeanFightingMachine,London,0,23
485858,afotey,Piscataway - NJ,0,12
485859,deviSAS,Bogot - Colombia,0,6
485861,nickvolkert,Chicago - IL,0,1
485862,humblesticker,CA - US,0,2
485863,stevefarwell,SoCal,1,4
485867,csandeep,New York,2,15
485869,TGC79,Toronto - Ontario,1,2
485871,grahamlambertson,Austin - TX,0,7
485873,aahmad,Chicago - IL,5,3
485887,welbeckgroup,London,0,0
485890,emaire,Krakw,0,0
485897,bsweeney,Washington - DC,22,10
485899,gersonthiago,Brazil,28,6
485903,dexterca,Lafayette - IN,4,2
485905,TH3PF,Sweden,2,4
485914,sdvasudevan,chennai,0,1
485915,theandrewdavis,Arlington - VA,2,17
485917,Agresset,Montreal,0,0
485923,poetinha,RS - Brazil,7,2
485924,alanmb,Mexico,4,4
485930,aaloksinghvi,New York City,0,5
485931,vadpav,Saint-Petersburg - Russia,0,2
485933,appsoft,Marlborough - MA,0,7
485936,bjodah,Stockholm - Sweden,24,69
485940,drawloop,Irvine - CA,0,0
485947,raphaelpaiva,Rio de Janeiro,19,18
485952,cubocc,So Paulo - SP - Brazil,0,0
485965,henrikstromberg,Malm Sweden,0,4
485970,charleskrueger,Seattle,1,7
485971,mseeley99,Dallas - TX,0,0
485972,jordotech,Austin - TX,2,17
485980,mu-is-too-short,Whistler - BC,12,4
485981,luckie-pair,Birmingham - AL,0,0
485983,jeffkirk1,Silicon Valley - CA,0,0
485987,nidkhoury,Canada,0,0
485992,videobox,San Francisco - CA,0,1
485993,tDOM,http://tdom.github.com/,0,2
486001,emirin,California,0,0
486004,albertisfu,Puebla - Mxico,1,13
486008,imaginabit,Las Palmas De Gran Canaria,7,18
486012,emboss,Germany,113,33
486016,sstroud76,St. Louis - MO - USA,0,2
486018,ineil,London & San Francisco,0,5
486022,dvbalen,DC,0,2
486023,Sugar-Mountain,Stockholm,0,0
486028,davens,London Fields,2,2
486029,skbailey,New York - NY,4,40
486034,chumbalum,Hamburg - Germany,0,7
486038,ChaosPandion,United States,6,16
486049,JFusco,Ft. Lauderdale,4,5
486050,katjones,Denver - Colorado,2,0
486065,sten626,Saskatoon,0,3
486071,adriangonzales,Houston - Texas - USA,6,19
486074,wjs4572,Rochester - NY,0,1
486077,chichang,New York - NY,5,10
486079,juanmaorta,Barcelona - Spain,5,22
486083,dfalk,Russia - Yoshkar-Ola,9,31
486085,alvises,United Kingdom,17,10
486087,michelsazevedo,So Paulo,13,5
486094,benjellounayoub,Casablanca,8,1
486098,cyberwoven,Columbia - SC,0,1
486106,jujubh,Copenhagen,0,3
486107,321System123,Poole,0,14
486108,kwolf,Chillicothe - IL,2,11
486110,pixeltucker,Australia,0,4
486122,sebastiansen,NYC,13,25
486135,fbrinadze,Brooklyn - NY,0,0
486139,bnielsen1965,Queen Creek - Arizona - U.S.,0,15
486140,MrCloud,France,6,20
486142,nevf,Victoria - Australia,2,8
486144,zackurtz,Maryland - US,0,11
486145,siddharthdani,Minneapolis - USA,0,5
486150,jlehman,Fort Worth - Texas,2,8
486153,edwardchapin,Victoria - BC - Canada,2,11
486156,gregoiregentil,San Francisco,0,1
486162,jboard146,Memphis - TN,0,3
486172,nyue,Melbourne - Australia,26,76
486173,Byjuanamn,Spain,15,15
486177,farghost,Yoshkar-Ola,0,0
486179,okke-formsma,Amsterdam - Netherlands,3,23
486181,stringbean,Glossop - UK,2,17
486189,jannau,Berlin - Germany,10,8
486190,chieroz,Monastero Bormida AT - Italy,2,3
486191,lewebmobile,France,0,2
486199,c00w,Long Island City - New York,52,50
486201,SeanPONeil,Orange County - California,34,26
486206,christirichards,Youngstown - Ohio,10,4
486209,MRHarrison,New York - NY,4,19
486211,jaimerod,Irvine - CA,5,10
486212,bvw,Inverness,2,1
486213,GROUNDLAB,New York - NY,21,8
486226,pijewski,San Francisco - CA,20,17
486230,tothebeat,Chicago - IL,59,54
486234,dubinsky,Newton - MA,1,4
486236,rodislav,Luxembourg,6,2
486246,grosgg,Tokyo - Japan,4,15
486247,mgalkiewicz,Berlin - Germany,0,0
486253,fotki,Vancouver - BC - Canada,0,1
486260,sineo,New York,1,0
486261,bgardner,Chicago - IL,365,3
486263,Iouns,Paris - France,12,11
486264,steus,Estonia,0,1
486265,SamLR,London,10,24
486274,nicolaslazartekaqui,Rio de Janeiro,27,15
486275,frankiehayward,Hollywood - FL,8,39
486279,castral,San Francisco Bay Area,6,5
486286,Idiotska,Pyongyang - North Korea,0,0
486290,nwidger,NH - USA,21,17
486299,bahbahtoonday,Chicago,0,0
486300,zeeed,Hamburg - Germany,0,1
486310,pathartl,Milwaukee - Wisconsin,3,21
486311,kmbrlynn,Boston,4,30
486313,zatan,UK,4,42
486316,jkolyer,San Francisco,3,3
486318,rosem,Chicago - IL,2,1
486322,baohx2000,Scottsdale - AZ,4,16
486324,Iscgx,Redmond - WA,3,3
486325,banafederico,Montevideo - Uruguay,15,25
486326,edormady,Boston - MA,0,1
486336,aam-at,Singapore,4,9
486339,DeyongZheng,Tokyo Japan,0,1
486340,willopez,Long Beach - CA,5,4
486342,stevebeck1975,Sydney,0,1
486344,fcuozzo,Sydney - Australia,6,2
486347,eoy,Helsinki - Finland,8,87
486351,mastrgamr,New York City,4,18
486354,wnr002,US,0,0
486358,bbauer,Bend - OR,6,18
486362,AnalogPlayer,Ahlen,0,0
486363,bradygaster,Sammamish - WA,187,109
486367,robguthrie,Wellington - New Zealand,24,15
486369,tiagofreres,Medelln - Antioquia - Colombia,6,20
486373,Randommood,San Francisco,118,46
486379,dogxuan,Edinburgh,3,2
486382,ruanyl,Helsinki,54,135
486384,KillerCRS,Keswick - ON - Canada,0,0
486397,bentonporter,Austin - TX,3,10
486398,psarin,Cambridge - MA and Berlin - Germany,1,11
486405,krustf,Japan,24,0
486415,flexih,Beijing,26,25
486417,knowledgejunkie,Between Aeron and Galant,13,27
486420,ailtonljr,Ituiutaba - MG,3,12
486423,AllisonJ,Bellevue - WA,1,1
486424,HONO,Canada - Qubec,3,5
486441,nwilson5,Eugene - OR,3,14
486447,lfendy,Melbourne,27,44
486452,topgeek,Shanghai,0,5
486456,UncommonDevelopment,Dallas - TX,0,1
486457,wanghetommy,China bj,23,20
486460,honkimi,Tokyo / Japan,13,33
486461,selecsosi,Chicago - Il,3,38
486471,sieutruc,Paris,0,11
486472,zhengsk,China,3,23
486476,garydot,Beijing,5,11
486477,Johnny2good,Ireland,0,0
486479,storefrontsocial,Austin - TX,2,1
486481,truth,JiNan,0,26
486488,spmno,ShenYang -LiaoNing -China,20,61
486489,SkyEagle888,Hong Kong,0,1
486493,jeromecovington,New York City,4,15
486498,jon3laze,Idaho,1,4
486508,renato-zannon,So Paulo/Brazil,15,58
486512,nippysaurus,Brisbane - Australia,13,29
486514,isnav,Singapore (mostly),5,2
486522,mattkerr,Maryland - USA,1,0
486529,zoza,IL,1,17
486531,doejo,Chicago - IL,0,7
486539,chain710,Hangzhou - China,2,34
486540,kylegach,Boulder - CO,9,3
486541,lordzizzy,Singapore,1,8
486546,stdoyle,Detroit,2,0
486557,hackedy,Seattle - WA,45,3
486562,paulada,Valinhos - Brazil,3,0
486587,timoseven,Beijing,2,21
486590,rickydazla,Detroit/UK/Santa Barbara #baby,19,12
486595,nssy,Nairobi,3,4
486600,jubincn,China,0,20
486611,akhd,Toyko,2,4
486614,occasl,San Diego,13,33
486620,yangf332,Shanghai,5,18
486626,thegallagher,Melbourne,4,30
486632,artakus,Japan,1,1
486637,ashunist,Orissa,0,14
486639,codelife,Shanghai,1,9
486640,kevinmtrowbridge,San Francisco - CA,3,16
486650,kurtsiegfried,Chicago,5,14
486659,skaushik92,Seattle - WA,8,8
486661,trungthuc2809,Ha Noi - Viet Nam,0,8
486662,shoichin,Tokyo - Japan,0,0
486669,harrysudana,Denpasar - Bali,6,8
486672,azwan082,Sarawak - Malaysia,1,14
486674,syano,Tokyo - Japan,24,8
486678,mshibuya,Tokyo - Japan,27,30
486686,madesole,Zrich,0,1
486687,tspycher,Switzerland,7,25
486689,wmsalleh,Kuala Lumpur - Malaysia,0,1
486690,otreb,Fresno - Ca,0,3
486691,kellen,Brooklyn - NYC,0,12
486693,dicolar,HZ -CN,1,11
486698,jikyunkim,Seoul,0,2
486702,eggerr,Beijing,1,2
486707,cknd,Berlin,7,8
486708,Tuxkowo,Paris - France,16,17
486719,crittelmeyer,Atlanta - GA,4,31
486724,MaziarBarzi,Berlin - Germany,6,4
486725,staricex,south korea,1,4
486735,DiAngelo,Brasov - ROMANIA,5,6
486738,baron-,Monterey's Coast,0,0
486748,sebastien-roch,Lausanne - Switzerland,6,25
486750,weaves81,Newcastle upon Tyne,6,2
486756,chriskk,Honolulu - Hawaii,3,11
486758,vancoolblack,Indonesia,0,0
486761,beujator,Bois d'Arcy - France,1,15
486767,redpeppix-gmbh-co-kg,Wiesbaden - Germany,0,7
486781,hhblaze,Hansestadt Hamburg - Germany,1,6
486782,devAPP,Italia,4,5
486786,nicr9,Dublin,14,25
486787,lprieto,Sevilla (Espaa),0,3
486789,gvidda,Sweden,4,0
486791,torben,Germany,13,20
486793,06rajeev,New Delhi,0,0
486797,jojoth,Thailand,0,2
486799,reminstitute,Karachi - Pakistan,2,6
486805,chamarui,Hangzhou - Zhe Jiang province - China,0,1
486807,dm1try,Minsk - Belarus,8,8
486811,naema,Berlin,4,10
486813,skamio,Tokyo - Japan,5,3
486825,sbhatia,New York,0,2
486828,drupaletics,Essen,0,3
486831,herrfarsi,Sverige,2,4
486837,persyhan,beijing.chaoyang,0,0
486840,jrmcauliffe,Tropical Melbourne - Australia,3,19
486841,ayamomiji,Taiwan,20,39
486848,henryz,United Kingdom,0,0
486858,bmachiel,Belgium,5,5
486862,Ivsucram,Taiwan,5,16
486867,ruyram,Kungsgatan 26 - Stockholm - Sweden,0,2
486872,schoel,London - Berlin,0,0
486876,guilhem,Paris,39,121
486879,ssyed,Virginia - USA,0,1
486886,fjnavarro,Madrid - Spain,1,3
486888,martinschoel,London,0,4
486890,flaboy,Shanghai - China,14,19
486894,pachermann,Zrich,0,0
486898,dlenzen,Germany,2,0
486899,mickau,Alice Springs,0,0
486900,mayankbaluni,India,1,50
486904,HBehrens,CA - USA,116,47
486913,bloodbare,Manresa - Catalunya,12,22
486916,Andreas-Koth,Germany,0,0
486922,neronmoon,Russia - Kaliningrad,9,17
486924,danishbacker,Dubai - UAE,0,7
486926,Silvis,Madrid - Spain,1,2
486927,sneridagh,Barcelona,15,26
486936,jagular,Prague,0,1
486937,Falibur,Haarlem,1,7
486945,soen,Denmark,5,8
486948,dverhelst,Belgium,5,9
486949,lieberkind,Copenhagen,4,44
486954,ranbena,Israel,29,27
486956,okulus,Russia,2,1
486963,1scale1,Malm,0,1
486969,alexwibowo,Melbourne - Australia,6,46
486971,kenni,Copenhagen - Denmark,2,2
486972,kurozael,United Kingdom,12,54
486974,RKO,Denmark,0,2
486979,spase84,Russia - Omsk,6,25
486983,MrksKwsnck,Germany,11,28
486986,w4ndr14n,Italy,1,0
486988,stefanscheidt,Cologne - Germany,20,21
486989,swilsonmedia,Taunton - MA.,0,1
486993,infectious,London,2,0
487002,agoransson,Malm - Sweden,18,33
487003,drr00t,Braslia / Brasil,5,22
487005,ShaneHudson,United Kingdom,23,39
487012,osenseijedi,Beijing/China,0,4
487033,yfly,Yangon,18,64
487036,hutusi,Shanghai,25,39
487039,michaellopez,Stockholm - Sweden,5,47
487041,4ndrey,Russia,7,16
487046,jschroeter,Konstanz - Germany,10,3
487047,Fibrasek,Curitiba,7,41
487050,shlevy,Portsmouth - NH,35,91
487053,kayheunen,Amsterdam,0,4
487056,vhd,Poltava - Ukraine,0,1
487065,varun729,Stony Brook,3,4
487067,oodamien,Toulouse,3,4
487069,eglinetwork,Zrich - Switzerland,3,7
487071,RBSavvy,Athens - OH,0,14
487078,andrewmcwatters,Phoenix - AZ,138,6
487081,philbritton,Toronto,20,135
487084,ricardperez,Spain,2,20
487091,bolet,France,0,1
487095,ndevalle,Amsterdam - Netherlands,28,11
487098,frisco82,Madrid,0,20
487104,federicoiosue,Florence - Italy,64,32
487109,tcoffin,Guelph - Ontario - Canada,5,9
487110,Methos76,Hamburg,0,0
487111,miefda,Deutschland,1,3
487113,kowsercse,Bangladesh,0,23
487118,willp,California,2,8
487120,archcreative,Leicester - UK,0,7
487121,natedillon,Manhattan - Kansas,8,22
487123,bentbrewer,The moons of Vega,0,6
487129,ferschke,United States,9,6
487130,boxfoot,Minnesota - USA,4,18
487132,referralbonus,Cambridge - MA,0,1
487133,ggamietea,Buenos Aires,0,0
487134,Aditus,Buenos Aires - Argentina,0,0
487138,JoSeF267,Granada,0,7
487140,jmbejar,Montevideo - Uruguay,45,42
487146,markoste,Ludwigsburg Germany,0,4
487149,yangel,Philadelphia,3,16
487158,trentclainor,Thailand - Phuket,1,11
487162,javinievas,Granada,1,3
487169,mmatk,Bitnation | Not in any Jurisdinction,1,24
487170,kflee2000,HK,1,4
487172,rkrug,Paris,1,31
487173,minpei,Stockholm,0,0
487174,axhofmann,Rio de Janeiro - Brasil,1,2
487176,pforemski,Poland,5,8
487177,dascentral,Arlington - VA,4,7
487178,ByronDDelpinal,Akron - OH,5,11
487179,rmpvilaca,Braga - Portugal,0,4
487181,polygrafix,Prague - Czech Republic,3,0
487183,gi11es,France,22,38
487185,xinnix,xi'an china,7,24
487188,hallijo,Iceland,5,2
487194,kalifg,Bryan - TX,3,25
487195,Yasen,Sofia - Bulgaria,6,6
487202,ybak,Chengdu,5,27
487214,lgiraudel,Grenoble - France,7,31
487219,pointergr,Greece,0,5
487220,stomcavage,Philadelphia - PA,2,12
487222,verbatimit,Montreal - Quebec CANADA,0,0
487223,plougsgaard,The Royal Kingdom of Denmark,4,27
487226,Spoon4,France,3,6
487235,Taffarel,Brazil,16,13
487237,mmerickel,Iowa City - IA,53,51
487240,RobertNorthard,Portsmouth - United Kingdom,6,40
487245,JetFault,New York,56,57
487248,Sense-Studios,Amsterdam,0,14
487251,soohyunc,Seoul - South Korea,2,37
487256,dgilliam,Chicago - IL,11,32
487258,oscarmolinillo,Sevilla,1,0
487259,fabienamico,Marseille,10,30
487261,vgrigoruk,Copenhagen,12,26
487263,mbernier85,Montral,3,6
487264,cp5458,China,1,4
487267,eeipshy,Dublin - Ireland,2,1
487268,ichramm,Montevideo - Uruguay,4,25
487275,dylanbox,Detroit,6,2
487277,eweidner,Highlands Ranch - CO - USA,0,0
487284,JeanJoskin,Maastricht/ Amsterdam/ Haarlem - The Netherlands,2,6
487289,kersten,Neustadt (Hannover) - Germany,4,57
487291,cert,Prague - Czechia - Europe,0,1
487293,ookubo-jin,Japan,2,3
487297,rethwyll,Seattle,3,12
487303,CarlosJa,Boynton Beach - Florida,0,2
487305,vittao,Campo Grande - MS,0,3
487308,razordaze,Sandpoint - ID,0,10
487315,GabrielDiniz,Caratinga - MG - Brasil,4,22
487320,ArchCast,San Francisco - CA,1,2
487322,frederickdubois,Qubec (Lvis),16,14
487323,marcinbogdanski,Bristol - UK,1,2
487326,funkymed,Paris - France,9,22
487333,tamagokun,Northport - MI,36,39
487334,aliostad,United Kingdom,69,44
487337,pixeloution,Austin - TX,5,25
487340,loneaggie,Texas,3,0
487344,vstakhov,Cambridge - UK,68,46
487348,4knahs,Barcelona,7,10
487349,facanferff,Lisbon - Portugal,16,9
487365,inktel,Miami Lakes - FL,0,4
487366,cretin45,Seattle - WA,26,21
487367,carichio,Seattle Washington,0,5
487369,frazbot,Leamington Spa - Warwickshire,9,2
487373,nigelgbanks,Oxford - UK,22,113
487375,tarmacdesign,Durham - NC,0,0
487376,marlonwilliams,Miami - FL,3,0
487380,daftviking,Saskatchewan - Canada,0,0
487387,gulian,Lyon - France,12,48
487402,acechetan,Fremont - CA,0,0
487403,ashish2py,Mumbai,2,35
487406,jaapgorjup,Jakarta,1,1
487411,jeremygiberson,Phoenix Arizona,3,24
487413,vlat456,Budapest - Hungary,1,3
487415,zerohours,El Salvador,6,11
487416,xabikos,Brussels,17,24
487421,nicklozon,London - ON,1,7
487427,ccomly,Sweden,0,0
487431,jackolantern,Brooklyn - NY,12,20
487433,mistercrunch,Belmont - CA,131,31
487443,miloschuman,Asheville - NC,11,3
487445,biz-tech,Placentia - CA - USA,1,3
487450,introfly,Chicago - IL,3,1
487452,mannungo,Santiago - Chile,1,6
487456,derTechnokrat,Germany,0,1
487461,sidiys,Russia - Novosibirsk,0,1
487462,mbenson,Ashland City - TN USA,6,54
487466,chriskoehler,san francisco,0,0
487468,asavin,London - UK,11,27
487469,sonyxperiadev,Sweden,1180,78
487470,mgramin,Russia,5,12
487474,thojaw,Germany,1,1
487483,K8TIY,Ann Arbor - MI,7,8
487485,spatialized,Santa Barbara - CA,1,4
487486,etsgit,Newmarket - Ontario,0,0
487487,tuanho,Playa Flamenca - Orihuela Costa - Spain,0,24
487492,jcanon,Reading - PA,0,2
487501,simonlampen,Auckland - New Zealand,0,6
487502,aerial-framework,Worldwide,0,8
487504,sboconsultingfirm,US Richardson - TX,0,1
487508,praece,Seattle - WA - USA,0,27
487512,vds-javier,Panama,0,0
487517,techn1cs,Chicago - IL,3,4
487519,the-elven-archer,Buenos Aires,1,5
487524,evandar,Czech republic,4,6
487533,paulsullivan,Wales,5,1
487539,calvinfo,San Francisco,217,74
487540,magadanskiuchen,Varna - Bulgaira,11,10
487542,overitstephen,303 Hamilton St. - Albany - NY 12210,0,0
487545,passionaqua,Rhne-Alpes - France,11,7
487549,me-viper,Ukraine,0,2
487553,qualitix,Buenos Aires - Argentina,0,0
487556,ToddRuehmer,United States,4,3
487562,amartelr,Spain,4,57
